,word,x,y
2606,bilangan,-0.7906285,0.17437263
2607,moyangnya,0.33292562,1.3896768
2608,Adah,0.9167581,1.5360558
2609,Aholibama,-1.6418203,-0.5225634
2610,Anah,-1.1258416,0.26637995
2611,Zibeon,1.2918115,1.1408783
2612,Elifaz,1.52166,-0.16819601
2613,Rehuil,0.7394212,-0.34869123
2614,Yehusy,-1.629166,-0.55078113
2615,Yaelam,1.4838152,-0.19516881
2616,Korah,0.18739268,1.6813898
2617,Teman,0.27517527,-1.7348361
2618,Omar,-0.96777475,-1.4395192
2619,Gaetam,0.037830267,-0.005276265
2620,Kenaz,-0.57795745,1.2375654
2621,Timna,0.2675944,-1.7371676
2622,Nahat,0.033422615,-0.0042755324
2623,Zerah,0.78650755,1.0178698
2624,Horiti,-1.092138,-0.24958082
2625,Lotan,-0.7089862,1.1794206
2626,Syobal,-0.33233607,0.67367774
2627,Dyson,0.8974805,-1.4192212
2628,Ezar,-0.35632783,1.2924823
2629,Heman,1.237962,0.35297757
2630,Alwan,1.4144088,-0.2831317
2631,Manahat,0.01289895,0.13312136
2632,Ebal,-1.5576656,0.6922748
2633,Onam,-1.6969912,0.2057016
2634,Aya,0.8229778,0.2655417
2635,digembalakannya,0.31286013,0.40853634
2636,Disyon,0.029782956,-0.006333723
2637,Hemdan,-0.32865667,-0.50014675
2638,Esyban,0.7812172,0.706575
2639,Bilhan,1.3576077,0.9291358
2640,Zaawan,0.076006174,1.7372612
2641,Aran,0.773993,0.5796014
2642,Disyan,0.007573161,-0.012079597
2643,Sein,-0.66457343,1.6487601
2644,kerajaan,-0.38611144,-0.4902359
2645,Beor,0.017010614,-0.32298732
2646,Dinhaba,0.45145574,1.651303
2647,kerajaanlah,0.54107654,-0.106596634
2648,Bozra,1.508902,-0.102172606
2649,gantinya,-0.43983045,0.5067513
2650,Husyam,0.33792916,-0.16759637
2651,Temani,0.31713548,0.16514502
2652,Hadad,0.832787,0.49535882
2653,Bedad,1.7651411,-0.49610293
2654,Awit,-0.7235181,-0.2188552
2655,Samla,-0.38736933,0.069606185
2656,Masyreka,-1.3123612,1.1925693
2657,Saul,1.5386175,-0.72941166
2658,Baal,-1.6513354,-0.023033164
2659,Hanan,-0.33334258,0.3938342
2660,Akhbor,-0.24018766,-0.14022662
2661,Pahu,1.2076828,1.1825325
2662,Mehetabiel,-1.4529365,0.48330605
2663,Mezahab,0.15766503,-1.2200787
2664,seturut,-0.13010164,-0.017959194
2665,Aiwa,-1.6519544,-0.007411545
2666,Yetet,1.0139146,-0.005774412
2667,Ela,-0.24841766,0.24929431
2668,Pinon,0.0302016,-0.006216351
2669,Mibzar,1.03025,0.04290291
2670,Magdiel,-0.028600814,0.03948573
2671,Iram,1.4344685,1.0125183
2672,hikayat,-0.009711699,0.8715
2673,jubah,0.022358658,-0.01186526
2674,baiknya,-1.6926078,0.30020636
2675,dikatakannya,-0.14075969,-0.053039808
2676,kumimpikan,1.0848933,-1.3724604
2677,gemal,0.8226633,0.26700428
2678,mimpinya,0.40933743,1.6499614
2679,dikatakannyalah,1.5107719,0.86962056
2680,bermimpi,1.5106977,-0.9654688
2681,sebelas,-1.6934087,0.2223192
2682,anu,0.36277655,0.39459607
2683,cahari,-0.2007792,0.7220976
2684,mencahari,-0.5153959,-0.37057093
2685,Dotan,-0.70735824,1.2697253
2686,Yusufpun,0.021291094,-0.0122247
2687,mengikuti,-0.21517478,1.2950549
2688,didapatinyalah,1.0722355,1.3446594
2689,bermufakatlah,0.7313993,-0.8020906
2690,bunuh,1.0507278,-1.3431519
2691,buas,0.21795578,0.7363681
2692,niat,0.16951795,0.12350591
2693,tumpahkan,0.672995,-1.1673225
2694,buangkanlah,-0.24229282,-0.5469191
2695,dikembalikannya,-0.3566462,-0.50666285
2696,ditanggalkan,-1.6246151,-0.5804622
2697,jubahnya,-0.8860405,0.90630525
2698,dipakainya,0.56000966,-0.51081985
2699,ditangkap,1.2235103,-0.40954784
2700,dibuangkannya,-0.38589934,-0.5062059
2701,buta,0.7027314,-0.823391
2702,mengangkat,-0.2993623,-0.5446219
2703,kafilah,0.34118244,-0.052666295
2704,Ismaili,-0.24040532,-0.13789625
2705,bermuat,0.10366593,1.0696958
2706,rempah,-0.35058904,-0.5067148
2707,getah,-1.4904119,-0.8572472
2708,kemenyan,0.030481184,-0.00613851
2709,jualkan,0.7362779,1.1001492
2710,datangkan,-0.24031241,-0.13634211
2711,lalulah,0.46504173,-1.7096945
2712,Midiani,-0.32653165,0.66980296
2713,dikoyak,0.016417209,-0.32226154
2714,koyakka,0.46275738,-0.5665839
2715,n,0.9867174,-0.029682783
2716,nya,-0.24655518,-0.10370718
2717,Budak,0.6072273,0.6811399
2718,disembelihkannya,1.3599508,0.46250203
2719,dicelupkannya,0.018339267,-0.022982225
2720,dikirimkannyalah,-0.00175534,0.85858136
2721,periksalah,0.54584515,1.2488855
2722,syak,0.4637428,-0.33462232
2723,dicarik,-0.5909233,-1.0049311
2724,carik,0.1660512,-1.7199056
2725,pinggangnya,-1.2890791,-1.096299
2726,berkabunglah,1.3435283,1.1205701
2727,engganlah,0.35775086,0.016129881
2728,dihiburkan,-1.3743291,0.42649814
2729,berkabung,-0.89226025,0.89486307
2730,kubur,0.5532501,0.7468817
2731,ditangisi,0.85566795,-0.18322283
2732,dijual,1.7620744,-0.5066032
2733,Potifar,0.8150323,0.2669917
2734,pegawai,0.19287215,0.11721377
2735,penghulu,0.4678173,-0.3310613
2736,biduanda,-0.47865498,-1.0940778
2737,q,-0.24502222,-0.10194604
2738,ditinggalkan,0.2525372,0.7499939
2739,Adulami,0.40101096,-0.3545751
2740,Hira,-0.19115454,1.5234087
2741,Syua,-1.0735365,-0.2732782
2742,Er,0.013345173,-0.045258068
2743,Onan,0.83552384,-0.9841648
2744,Syela,0.21235394,0.116926685
2745,jahatlah,-0.38887337,0.06991085
2746,adakanlah,0.33959597,-0.13486513
2747,ditumpahkannya,0.100884736,1.6088461
2748,maninya,1.1062562,-1.3488663
2749,diapun,-1.1668714,-1.1832843
2750,Tamar,0.7213896,1.5888612
2751,bujang,0.7246924,-0.82695997
2752,Asal,0.30922362,0.3853111
2753,mengguntingi,1.3883241,-1.1885961
2754,mentuamu,-0.30021524,-1.2181357
2755,ditanggalkanlah,-0.86832374,0.92597526
2756,jandanya,0.07731594,-0.4168278
2757,berpakaikan,0.016861392,0.14004426
2758,menudungkan,0.47029167,1.6159773
2759,disangkakannya,-0.1125268,1.7698106
2760,ditudungkannya,1.6116451,-0.8310444
2761,singgahlah,-1.6640433,-0.47246894
2762,Nanti,-0.4738942,-1.0253922
2763,kukirim,-0.11363517,1.7703812
2764,petaruh,-0.38277438,-0.5018837
2765,mengirimkan,-0.5161176,-0.36957166
2766,cincin,-0.257074,0.2537471
2767,meteraimu,-1.127135,-0.18014562
2768,disingkapkannya,0.67874086,-0.40621084
2769,tudungnya,0.06110326,0.13414097
2770,dikirimkanlah,0.4616509,-0.29886055
2771,menebus,0.6742533,-0.4042065
2772,kudapati,0.7927273,1.1274965
2773,kaudapati,0.56344706,-0.07826732
2774,menantumu,0.71318245,-0.8371893
2775,berkendak,1.4012228,1.0821044
2776,zinahnya,0.9435064,0.70414793
2777,dibakar,0.14395632,-0.76787364
2778,Sementara,0.016996857,0.14039856
2779,mentuanya,-1.6478832,-0.006348558
2780,Periksalah,-0.24537414,-0.11042478
2781,meterai,-1.3542516,-1.0332866
2782,cindai,-0.3867328,-0.49400535
2783,mengakulah,-0.22552869,0.6005767
2784,dipegang,0.23108153,0.7469018
2785,Paris,0.5591182,-0.075421445
2786,membeli,-0.5619129,0.43318644
2787,untung,0.030490497,-0.0061023035
2788,beruntung,0.7402253,0.7225315
2789,layani,0.31684712,-0.6906019
2790,bendanyapun,-0.24704722,-0.1037166
2791,diserahkannyalah,0.42825204,0.14706545
2792,bendang,-1.07915,1.217256
2793,jatuhlah,-0.32185772,0.62547237
2794,apapun,-0.7574361,-0.12949601
2795,encik,-0.28108388,0.0003086526
2796,daripada,0.49540758,-0.87574416
2797,padahal,1.639696,0.7029833
2798,pekerjaannya,-1.6492654,-0.5132049
2799,Coba,0.063585036,-0.5482102
2800,pikir,1.7703553,0.08400016
2801,berteriaklah,-0.75258183,1.6096298
2802,berteriak,1.7729396,0.08022731
2803,ditinggalkannya,0.029335843,-0.0070223133
2804,ditaruhlah,-0.3822058,0.06971235
2805,penjara,0.81698704,1.0642713
2806,dipenjarakan,-0.36697665,0.068783775
2807,ditunjuknya,-1.6034131,-0.62420833
2808,diserahkan,0.079217024,-0.75066453
2809,terpenjara,-0.08488139,-1.716507
2810,dibuang,0.10843222,-0.7606698
2811,buang,1.317735,1.1300219
2812,diuntungkan,-0.31856528,0.2024279
2813,g,0.8308799,1.0642476
2814,penjawat,1.2078345,1.1518749
2815,mendurhaka,-1.0551547,-0.3031079
2816,baginda,-1.5481507,-0.7493145
2817,murkalah,-1.1957978,-1.1776906
2818,pegawainya,-1.3373944,0.6280299
2819,santapan,1.6210365,-0.79347867
2820,dimasukkannyalah,-0.35496694,1.2943108
2821,setempat,0.033492103,-0.00556301
2822,dilayaninya,-0.26893386,-0.5375154
2823,tabirnya,1.3654957,1.1074922
2824,terkurung,0.18518496,0.13016084
2825,tampak,0.34983322,0.037665594
2826,susah,0.90206724,-1.39516
2827,menabirkannya,1.7096734,0.5215862
2828,tabir,-1.0840619,-0.23844998
2829,mimpimu,-0.78286463,0.3679087
2830,hadapanku,0.51854616,-0.50115246
2831,cabang,-0.9800293,0.3133576
2832,bunganya,-0.84907895,0.9420145
2833,tandanya,0.39061496,-0.9167489
2834,piala,-0.7957554,-0.69240856
2835,kuambil,-1.5731823,0.6406191
2836,kupersembahkan,0.27174523,-1.2243382
2837,arti,-0.539421,1.6881394
2838,jawatanmu,-0.123644665,-0.04290165
2839,minumannya,0.35678884,0.40174088
2840,kasihankanlah,1.3047535,-0.7648715
2841,persembahkan,-0.38652202,-0.45467046
2842,coba,1.5833242,0.604185
2843,keluarkan,0.010200565,0.13146807
2844,sinipun,-0.67507434,0.008098482
2845,dikurungkan,0.45993063,-0.3124587
2846,Akupun,-0.77496994,0.40546644
2847,menjunjung,-0.51627153,-0.3701168
2848,rantang,0.021271195,-0.0122208
2849,jala,-0.31652284,-0.9384797
2850,kepalaku,0.63843197,-0.09205455
2851,digantungkannya,0.3604371,-0.03718085
2852,unggaspun,-0.38732135,0.069144286
2853,memakan,0.47727692,-1.7071912
2854,dagingmu,0.42334497,0.87080216
2855,jawatannya,-0.37208015,0.06881012
2856,Firaunpun,-0.25709793,0.89543915
2857,Heran,-0.7265784,1.175966
2858,keji,-0.3216173,0.6250463
2859,kurus,-0.24221829,-0.11891722
2860,berdirilah,-1.0304121,-0.4601788
2861,mayang,0.83018214,-0.22394794
2862,subur,-0.5206798,0.47782293
2863,seni,0.016164795,-0.024295352
2864,terlayur,-0.38422656,-0.47047693
2865,tumbuhlah,0.09923666,1.7185928
2866,berdebarlah,0.08640563,-0.17635222
2867,alim,-0.3892514,-0.48880476
2868,teringatlah,-1.1621329,0.3413784
2869,patik,-0.8440017,-1.5268416
2870,ditabirkannya,-0.44390792,1.7108601
2871,jawatan,-0.064665824,-0.116549864
2872,dicukurnya,-0.56872874,-1.6587211
2873,menghadap,0.87144643,-0.71663976
2874,nipis,-0.34514177,0.32448238
2875,dagingnya,-0.022686142,0.035422463
2876,pernah,0.04639441,6.807415e-06
2877,perutnya,-0.11204093,-0.08004502
2878,jagalah,-0.33199492,0.67287165
2879,kukatakan,0.92329353,0.26044834
2880,berulang,-0.20415884,-1.7582902
2881,budiman,0.3677721,-0.36383024
2882,bijaksananya,0.27374747,1.1868197
2883,wali,-0.5182066,-1.099107
2884,seperlima,0.007999543,-0.0076439064
2885,perintah,-0.34283227,1.2728945
2886,ditaruhkan,-0.27464554,0.65619135
2887,bekal,1.0068184,-0.5956951
2888,Manakah,1.7656038,-0.51521486
2889,dinyatakan,-0.10108465,-0.7525521
2890,bijaksana,0.16549239,-0.10673165
2891,Tak,1.2584378,0.5893679
2892,istanaku,-0.8022654,-0.8466915
2893,rakyatku,0.039653312,-0.028789498
2894,perintahmu,-0.38892546,0.06937758
2895,takhta,0.6348346,-0.4063802
2896,mencabut,0.34050557,-0.009437047
2897,khasah,-0.3285469,1.2987614
2898,rantai,-1.4960469,-0.8468026
2899,rata,-0.23001671,-0.15324323
2900,pangkat,-0.6839586,1.1789514
2901,serulah,0.29834417,0.38882446
2902,akulah,0.4636641,-0.5624493
2903,kakinya,-1.5529692,-0.74464846
2904,Zafnat,0.4087474,-1.2594941
2905,Asenat,0.09932932,-0.75219035
2906,Potifera,-0.5085344,0.5728229
2907,On,-1.2049778,1.316756
2908,bermohonlah,-0.3883558,-0.45711583
2909,jajahannya,-0.3333042,-0.9261339
2910,pasir,0.7270646,-0.82936203
2911,Manasye,1.10974,0.20753358
2912,melupakan,-0.31528416,0.6998943
2913,Efrayim,-1.1487907,0.4149571
2914,Mesirpun,0.36374283,-0.6842038
2915,kelaparanlah,0.16515122,-0.105044916
2916,dibukakan,-0.3760729,1.6811855
2917,gedung,1.7992514,-0.3902122
2918,berpandang,-0.32218418,0.17904225
2919,belikanlah,-0.024542091,0.036334388
2920,Entah,-1.1627319,0.41647688
2921,menjual,1.7229366,0.5059014
2922,pura,-1.4500079,0.86627185
2923,garangnya,0.2624571,-1.6815785
2924,mengenal,-0.021545423,0.038734768
2925,Kamu,0.046414178,-1.0854594e-05
2926,pengintai,0.0024131213,-0.06286157
2927,teralpa,-0.7644606,-1.286867
2928,Bukan,-0.1451462,-1.3178782
2929,Patik,0.37010223,0.84038115
2930,sebapa,0.003982441,0.85558176
2931,Betul,0.010006992,0.13691898
2932,diuji,1.6529548,0.6773314
2933,Suruhkanlah,-0.74564254,-0.14024201
2934,perkataanmu,-0.3537273,0.5946437
2935,kamulah,-1.7030102,-0.24653678
2936,ditaruhnyalah,0.35241178,0.39420244
2937,Buatlah,0.5739497,-1.6720603
2938,kepicikan,1.7678922,0.0944725
2939,minta,0.6115963,0.6790861
2940,dikasihankan,-0.33776933,1.7459438
2941,mengingatkan,1.2369478,0.2952651
2942,tengoklah,0.10962393,-0.76177424
2943,dituntut,-1.6523228,-0.04718888
2944,perkataannya,0.36605924,-0.998875
2945,karung,0.06428395,0.70239687
2946,karungnya,-1.5893809,0.63168406
2947,dimuatkannya,1.7741978,0.12616159
2948,membuka,-0.53769475,-1.0233189
2949,wakaf,0.77617407,1.1260926
2950,terlihat,-0.85938686,0.9272603
2951,uangnya,-0.03349927,1.7454808
2952,uangku,0.7735207,1.1290021
2953,karungku,-0.3822201,0.06963426
2954,sekalianpun,-0.39034396,0.072490096
2955,tawarlah,0.838217,0.4321378
2956,dilakukan,-1.1472636,1.3738422
2957,diceriterakannyalah,0.73998606,1.5772638
2958,dipertuan,1.7490127,-0.55559057
2959,Dengan,0.16422883,-0.09694355
2960,tinggalkanlah,0.20288868,0.11863219
2961,berniaga,0.028323615,-0.0076604593
2962,pundi,0.33835086,-0.15299284
2963,bapanyapun,0.40687823,-1.1205926
2964,membuluskan,0.71868306,-0.7981275
2965,Bunuhlah,-0.22195435,0.5781113
2966,Serahkanlah,1.7524153,0.28571615
2967,Anakku,0.35455185,0.01935762
2968,kena,-0.5269439,-1.029402
2969,jalani,0.29786906,0.15233225
2970,ubanku,0.35328582,-0.044279106
2971,bertitah,-0.8387306,0.66513747
2972,memandang,-0.14224525,-1.759743
2973,mukaku,0.31606123,0.16387478
2974,membelikan,0.19963504,0.7774011
2975,buat,0.5907955,-0.114996895
2976,menceriterakan,-0.057617355,-0.12194224
2977,selidiknya,0.014346503,0.40233982
2978,mengaku,-0.7113337,-1.5996696
2979,menghadapkan,-0.51500475,0.5472283
2980,tertanggung,-0.77735275,0.3670831
2981,terutama,-0.916563,-0.7517354
2982,bekas,-0.9636108,-0.57795775
2983,madu,0.3444704,-0.089774765
2984,badam,1.2952164,-0.4730127
2985,dikembalikan,-0.50555855,-0.051710412
2986,karungmu,1.0890847,-0.5098093
2987,Benyaminpun,-1.1803193,1.3391163
2988,bulus,0.59949774,-0.12294016
2989,istananya,-1.6108184,-0.6119387
2990,sembelihkanlah,-0.5471014,0.46726224
2991,sediakanlah,-0.2913164,1.7567067
2992,menuduh,-0.23631117,-0.55783725
2993,kitapun,0.85223305,-0.18624188
2994,timbangannya,-0.8763371,0.43492225
2995,membubuh,-0.23822619,-0.5574106
2996,Selamatlah,-0.030407116,0.8795431
2997,uangmu,-0.050921965,0.022163417
2998,kuterima,-0.6937965,1.1702708
2999,membasuh,-0.2941532,0.66829324
3000,disediakanlah,0.76434356,-0.34457937
3001,bertanyakanlah,-0.31446576,0.05231665
3002,sebutkan,0.8112574,0.40302524
3003,hormat,0.95098716,0.7133104
3004,seibu,0.09544031,1.0651183
3005,Inikah,-0.0146346325,0.35961372
3006,dicaharinya,-1.6892313,-0.17066813
3007,dibasuhkannya,1.7101167,0.51975715
3008,dihidangkan,1.7093738,0.51949894
3009,sajian,-0.57337475,1.211007
3010,bersuka,0.8107376,1.1137666
3011,sukaanlah,-0.2344414,-1.7559041
3012,berpesanlah,0.88627017,1.5239278
3013,Isikanlah,-1.3570464,1.0349381
3014,sekira,0.03631064,-0.0056464435
3015,bubuhlah,-0.34119797,0.31601268
3016,pialaku,0.1976297,0.742092
3017,teranglah,-0.13343854,-0.37941498
3018,dilepaskan,-1.7039933,-0.3145291
3019,kejar,-1.3284017,1.0650505
3020,membalas,0.846792,1.5409473
3021,tersembunyi,-0.35760063,1.2981832
3022,sejahat,0.02908099,-0.008660998
3023,barangsiapapun,-0.23794827,-0.55778724
3024,hambaku,0.005968258,0.46579507
3025,dikoyakkan,-0.3753328,1.73658
3026,Tiadakah,-1.2051028,-1.1746366
3027,Dijauhkan,0.77344036,-0.3395506
3028,sepatah,-1.2067926,1.3151916
3029,telapakan,0.8003199,-0.24173966
3030,berbangkit,0.64442766,-0.09526839
3031,sampaikanlah,-1.2437482,1.2677109
3032,Kembalilah,0.28712204,-0.30787483
3033,kecuali,-0.3894855,0.07063082
3034,memasukkan,-0.3626029,-1.1585349
3035,bergantung,-0.66838014,1.2274877
3036,patikpun,0.11441104,1.6987553
3037,uban,-0.057790283,-0.12186553
3038,Tambahan,-0.74630105,-0.16769387
3039,P,-0.12265931,-0.020645734
3040,ac,-0.39867243,-0.4339139
3041,Suruhlah,1.2123797,1.1958895
3042,terkejutlah,0.3227054,0.39103976
3043,jual,0.015796147,-1.3658694
3044,terdahulu,-0.3573435,1.2979888
3045,menenggala,0.3066911,0.16022448
3046,menghidupi,0.301441,0.4075916
3047,pertolongan,-0.8215113,1.5737816
3048,ayah,-0.2458092,-0.10529402
3049,Gosyen,-0.5415475,1.6879047
3050,lembumu,0.37475803,-1.7141384
3051,kepapaanlah,0.4510397,-0.8909774
3052,mulutku,-0.31871858,0.7063005
3053,kemuliaanku,0.8459797,-0.2847636
3054,leher,0.2736896,1.6470602
3055,memeluk,-0.7424409,-0.13306558
3056,mengaruniai,0.4649903,-0.5675948
3057,lemak,-1.6869117,0.14418952
3058,dipesankan,1.0675873,1.3468014
3059,pedati,0.49955118,0.8066936
3060,bapamupun,1.6768467,-0.7337363
3061,sayang,0.081327885,1.7349617
3062,persalinan,0.7094673,-0.83780986
3063,dikirimnyalah,1.204765,-0.7976232
3064,muat,1.2559818,-1.0000275
3065,marahmu,-0.349125,-1.7363638
3066,percaya,0.38774148,1.6566343
3067,dikirim,0.35948625,-0.6840106
3068,roh,0.08420458,-0.16802749
3069,Cukuplah,0.36220652,-1.7144382
3070,Israelpun,-0.23964943,-0.13390061
3071,jadikan,1.7230062,0.5057581
3072,cucunyapun,0.9142199,0.25390235
3073,buahnyapun,1.1342378,-1.4228253
3074,Palu,0.4904199,1.2400758
3075,Hezron,0.73924446,-0.3541096
3076,Karmi,-0.23148236,0.60610795
3077,Yamin,-0.22618875,-1.7553082
3078,Ohad,0.027366785,-0.0064790566
3079,Yakhin,-1.6098943,-0.6144931
3080,Gerson,1.1324751,1.1977123
3081,Kehat,-0.3065132,0.67776185
3082,Merari,-1.3538495,-1.0349095
3083,Hamul,-0.21863271,-1.2025028
3084,Tola,1.2682339,-1.3022884
3085,Pua,-1.2022817,1.3188175
3086,Ayub,-0.2674951,-0.53834546
3087,Simron,1.3700081,1.1056548
3088,Sered,0.016489413,-0.015933158
3089,Hagi,0.3329645,-0.18740816
3090,Eri,-0.121071614,1.7726332
3091,Arodi,-0.7484014,-0.106573544
3092,Areli,0.9000943,1.5190271
3093,Yimna,-0.22134408,-1.7549444
3094,Yiswa,0.8026749,-1.5635881
3095,Yiswi,-0.24539492,-0.10279496
3096,Beria,1.7976859,-0.18592606
3097,Sera,-0.88362,-1.0112923
3098,Beraya,-0.2119479,-0.27839467
3099,Malkhiel,0.01345642,0.85249853
3100,Bekher,0.9024578,1.5177324
3101,Asybel,0.3467489,-0.16122283
3102,Gera,0.4756524,-0.3345446
3103,Naaman,0.308389,0.16283502
3104,Mupim,0.70762306,0.66683817
3105,Hupim,-0.26006237,0.8958758
3106,Ared,0.036764957,0.81236154
3107,Yahziel,0.8952767,1.5198885
3108,Guni,0.00233793,-0.0032577054
3109,Yezer,1.7698869,-0.4842649
3110,Syilem,0.33721036,-0.0610569
3111,jumlahnya,-0.38715118,-0.49059242
3112,sulbinya,1.3406961,-1.2303661
3113,ratanya,-0.03787055,-1.3550389
3114,biasalah,-1.1728485,-1.2107956
3115,ditanyai,-0.9005607,1.5166653
3116,moyang,0.031160917,-1.6006086
3117,pencaharian,0.9982126,0.014263585
3118,lagipula,-0.31404692,0.05601452
3119,izin,-0.7294298,1.1982191
3120,dudukkanlah,-1.0165001,-0.52453786
3121,terbaik,0.09899667,1.7186549
3122,suruhlah,0.07745178,-0.4115341
3123,jadikanlah,-0.056019552,-0.12628901
3124,dihadapkannya,1.8086412,-0.24627316
3125,Berapakah,-0.15310298,-1.760784
3126,beta,-0.0054922393,0.38324213
3127,menyediakan,1.7689174,-0.4870106
3128,dikumpulkanlah,1.7673148,-0.5083299
3129,terdapat,-0.24063477,0.56584823
3130,pembayar,1.5087876,-0.10179604
3131,Tuanku,0.09149444,0.111015104
3132,kuda,-0.25071174,1.2821822
3133,badan,0.7950132,-0.2913313
3134,beli,-1.695797,0.25477684
3135,tandus,0.07655743,-0.413652
3136,menjualkan,-1.1851823,1.33429
3137,ujung,-1.1529001,0.24233551
3138,pelabur,1.0092531,-1.262493
3139,dianugerahkan,-0.15452887,-0.35384265
3140,menaburi,-0.3863792,-0.49938297
3141,seperlimanya,0.2564134,0.74838215
3142,kuburkan,-0.039201524,1.3257544
3143,moyangku,0.031423997,-0.0041720164
3144,peraduannya,0.35150856,0.0018742168
3145,tO,-0.0341982,-1.3168952
3146,paduka,-0.6705853,1.1761627
3147,ayahanda,-0.24348865,-0.54720604
3148,gering,-0.35523427,0.59167004
3149,Kukaruniakan,-0.24695188,-0.103866726
3150,kauperoleh,0.3938392,0.36824718
3151,pusakanya,0.10622783,-1.6728959
3152,sisiku,1.261084,-0.9994228
3153,sekerat,-0.00020792944,0.8643633
3154,Eferat,1.4073343,-0.30937928
3155,Bawa,-0.01214495,0.361968
3156,kusangka,-0.012379978,0.36272523
3157,anakmupun,-1.4963862,-0.8465753
3158,diundurkan,-0.31892115,0.67891014
3159,lututnya,0.8649814,0.7047177
3160,Manasyepun,1.7499894,0.26141843
3161,ditumpangkannya,1.7640865,0.16103724
3162,sengajanya,0.12835379,-0.7669248
3163,menumpangkan,0.99837977,0.014837662
3164,rasa,0.101947404,-0.06670717
3165,memindahkan,0.32004756,-0.124545954
3166,tumpangkanlah,0.76975846,0.5885608
3167,Tahulah,-0.4878912,0.098007165
3168,tahulah,-0.21987334,-1.7559875
